mp_id k_lattice
mp-2017776 12587912.301407
mp-1101210 42807.489974
mp-25196 10.020874
mp-504580 17.208123
mp-2371810 46.337898
mp-991652 0.152444
mp-1191650 3.905849
mp-21855 0.482033
mp-1216358 4.454393
mp-3762 2392673795.076471
mp-1216381 6.698041
mp-1216363 11.411418
mp-771137 11.317489
mp-1101909 15.805436
mp-505424 8.525752
mp-22938 4.763828
mp-541708 6.127374
mp-555114 5.401785
mp-1216433 10.241446
mp-1207861 5.879159
mp-560699 5.315112
mp-23642 6.277271
mp-23637 6.343942
mp-545850 8.616327
mp-540864 7.116734
mp-23506 10.613004
mp-1102997 5.245758
mp-631621 2.766779
mp-771386 11.076557
mp-756186 15.148259
mp-754594 262.479340
mp-1201529 1.607041
mp-510763 5.862884
mp-1072660 24.056712
mp-1193420 11.197016
mp-645743 3.815661
mp-557135 5.403406
mp-1194388 4.793319
mp-624691 2.318892
mp-559736 24.109976
mp-1178815 11772019.762203
mp-1100926 2.074168
mp-18901 6.228486
mp-19412 5.498687
mp-18889 2.721166
mp-1216423 3.187966
mp-558255 2.716312
mp-704944 2.024655
mp-1188566 5.002296
mp-24576 2.548356
mp-756857 9.532146
mp-1208079 4.167772
mp-19402 14.657446
mp-1216516 13.711453
mp-1207903 2.448764
mp-1197244 2.113483
mp-628782 1.899478
mp-759631 12.084706
mp-729185 3.006565
mp-775644 6.784969
mp-1216962 1.714749
mp-1100976 14.152270
mp-540969 32.269839
mp-28331 5.844422
mp-17545 11.689300
mp-1371973 15.077257
mp-634381 17.851658
mp-18807 19.118807
mp-17458 10.537514
mp-556295 6.675610
mp-30901 3.189675
mp-773455 7.753774
mp-1217159 2.667515
mp-771650 16.680351
mp-28256 2.672239
mp-541993 3.566647
mp-1194518 4.754308
mp-28207 8.572385
mp-768637 4.744374
mp-607026 4.593456
mp-21126 9.674075
mp-21322 8.359471
mp-20564 2.944325
mp-1204734 2.027969
mp-22005 1.366435
mp-1198775 16.849896
mp-776152 16.336286
mp-755235 11.867921
mp-754670 15.773939
mp-754585 16.062297
mp-729713 7.309506
mp-542844 26.944397
mp-25288 13.193899
mp-25279 15.406762
mp-25233 20.202985
mp-25207 24.203394
mp-1410508 17.476644
mp-1208115 17.459985
mp-546989 26.403764
mp-27877 35.237100
mp-1216790 3.271637
mp-17749 4.660729
mp-540566 4.885779
mp-1217012 2.317611
mp-556313 7.832084
mp-550622 27.601322
mp-540685 13.674940
mp-1216762 7.229302
mp-18740 13.592406
mp-766025 2.408569
mp-690568 27996819.557838
mp-677149 2.983890
mp-1217521 2.691556
mp-1216992 6.065953
mp-1100947 2.246002
mp-1204976 1.689412
mp-29189 1.522133
mp-1194810 4.153619
mp-561210 1.816613
mp-18136 1.132750
mp-556389 1.962197
mp-560464 0.706102
mp-556509 9.978826
mp-1193709 3.932599
mp-560028 30.107503
mp-555259 1.447139
mp-1191464 5.191220
mp-726051 5.812535
mp-27723 3.049037
mp-17637 5.526490
mp-1191140 2.753789
mp-504922 3.344308
mp-680219 0.821156
mp-22551 3.664872
mp-559734 2.588902
mp-17004 5.307648
mp-21858 2.638956
mp-1776 15.533015
mp-1198490 1.948035
mp-1208141 2.244334
mp-655360 1.247851
mp-1208038 3.580207
mp-1203105 1.158126
mp-1203960 6.640208
mp-1191449 0.334475
mp-1203294 3.970583
mp-758635 3.395898
mp-720789 2.063917
mp-1071877 5.745898
mp-672341 1.699692
mp-23250 2.938628
mp-754725 5.403357
mp-972600 5.414081
mp-1006058 5.784150
mp-1208009 3.324689
mp-768283 4.010761
mp-1178893 1.722059
mp-558289 2.104895
mp-1217243 1.892443
mp-1217056 2.734578
mp-1209059 22749959.397834
mp-1208030 2.552649
mp-626114 11.184020
mp-23994 6.344783
mp-505253 24.564908
mp-31256 3.206016
mp-1217425 6.068903
mp-13836 990107240.277290
mp-626885 3.455694
mp-626864 4.713105
mp-510128 1.214787
mp-698101 3.433132
mp-1200600 3.007192
mp-548598 11.557831
mp-31013 0.317219
mp-1207940 7.302172
mp-1103683 8.566588
mp-1192455 3.838048
mp-19068 21.455801
mp-1008561 3.107324
mp-1067280 4.457125
mp-1066791 5.972071
mp-1101279 4.444975
mp-1207739 4.999954
mp-1207819 2.765645
mp-1207686 12.630799
mp-1216870 7.407974
mp-768176 8.789541
mp-756898 8.803073
mp-12933 8.375661
mp-1207743 6.826022
mp-557457 4.549599
mp-768396 3.844748
mp-1207668 3.670868
mp-558516 5.642018
mp-1207696 10.930221
mp-1216586 16.837451
mp-1238251 9.219462
mp-1207831 10.503010
mp-1204373 4.208807
mp-865526 6.814028
mp-1080812 12.903237
mp-1079670 14.125475
mp-1216536 1494574992.936305
mp-1192180 4.101464
mp-5884 21.310303
mp-9852 33418074.707212
mp-1207669 8.564749
mp-4025 15.604640
mp-568269 13.641950
mp-555109 13.530007
mp-557086 5.849691
mp-559178 5.414690
mp-1194343 3.629729
mp-1101263 6.691374
mp-27439 5.722960
mp-865353 1.592276
mp-1207968 9.973167
mp-754004 7.532274
mp-642999 17.195512
mp-1191179 5.626543
mp-1190688 7.152169
mp-768469 6.314530
mp-754578 11.408606
mp-1101269 15.442166
mp-865194 2274028.727489
mp-1216671 2.772263
mp-1206396 2.654970
mp-36209 13.159113
mp-12455 8.451981
mp-1189200 4.727449
mp-865269 4.156573
mp-640324 2.204752
mp-1216911 4.475583
mp-17475 5.235459
mp-1208120 7.718814
mp-1191371 17.955237
mp-561954 34521353.526296
mp-772295 17.395462
mp-772222 13079903649.394150
mp-754113 17.398964
mp-28044 7.542967
mp-865301 2.420427
mp-1216578 5.815646
mp-755216 9.144986
mp-754323 11.753013
mp-546082 11.881997
mp-546350 12.385353
mp-760484 8.754156
mp-756550 9.446006
mp-2011459 5.448988
mp-1101265 21.933683
mp-12953 5.261662
mp-1216570 7.534533
mp-13516 49.762648
mp-1078600 2.421357
mp-1188652 2.677812
mp-2755875 1.499577
mp-1216540 13.005598
mp-1208047 1.550229
mp-1079656 4.022547
mp-1208042 4.797255
mp-13385 4.263567
mp-540856 1.942783
mp-756123 10.515560
mp-1199949 6.129776
mp-677391 10.671726
mp-1216821 14.379689
mp-1216547 9.390992
mp-1216647 4.234049
mp-1216548 6.770628
mp-1208037 1082251.254288
mp-1207978 6.761113
mp-1202632 3.381351
mp-1208108 6.915570
mp-772919 6.734344
mp-756194 6.101234
mp-779096 6.215534
mp-779012 11.078192
mp-769931 7.917865
mp-2207479 11.759813
mp-1207835 10.529221
mp-1188981 90114721.061197
mp-768450 1.932843
mp-1203475 4.237774
mp-778814 4.278038
mp-773512 5.416116
mp-771887 2.281636
mp-768243 7.839416
mp-755948 15.408417
mp-754192 11.905601
mp-752579 7.186024
mp-771323 6.665386
mp-38418 18.798990
mp-1216554 9.397099
mp-780172 8.386734
mp-772191 3.115771
mp-756339 8.654929
mp-1101266 7.833785
mp-729272 2.445495
mp-555236 3.195913
mp-1188133 1.545770
mp-1208404 2.961755
mp-3334 576697700.272007
mp-17704 10.589453
mp-1216853 30.801882
mp-18318 7.244498
mp-1095467 25.026810
mp-754475 7.425640
mp-753920 23.135045
mp-32850 1.769452
mp-1189318 3.584695
mp-974 4.529464
mp-32933 4.709324
mp-2309 3.902246
mp-18529 2.274537
mp-14787 7.415425
mp-1193944 2.515466
mp-1193566 4.914683
mp-8763 3.251089
mp-1101257 7.997574
mp-1192734 2.335919
mp-1217268 2.541394
mp-1194087 2.505874
mp-752411 11046464781.378925
mp-772744 10.691530
mp-772232 12.237956
mp-556253 2420421.370098
mp-1767 5.958127
mp-13067 26.724396
mp-1207960 14.116496
mp-1232089 1.914557
mp-1232085 3.026957
mp-1232081 3.581020
mp-1232265 4.770214
mp-1232263 7.582196
mp-1232262 7.165012
mp-770409 5.806123
mp-770379 7.323611
mp-14708 6.222167
mp-4324 6.679334
mp-13039 18.392491
mp-1207992 17.311450
mp-771881 4.779841
mp-1208014 12.591954
mp-1203703 3.925931
mp-1208098 1.138573
mp-780425 1.711161
mp-625472 17.503246
mp-625465 12.559863
mp-640889 2.304889
mp-2514049 1.669875
mp-1216875 3.445657
mp-1216740 8.802090
mp-772186 3.633478
mp-979041 33.981176
mp-18168 5.737304
mp-18578 24977310.539683
mp-557589 6.898219
mp-639714 3.652503
mp-1208048 2.827537
mp-22330 2.628335
mp-18996 11.577156
mp-1216804 4.291687
mp-645272 4.225093
mp-622278 5.056732
mp-1198439 3.115213
mp-18853 5.981586
mp-29903 2.211200
mp-6057 3.328112
mp-1205533 1.230944
mp-17649 5.988710
mp-1208036 1.248520
mp-676130 0.919880
mp-568244 1.267040
mp-1836 2.511661
mp-1216623 11.631755
mp-4573 3.759615
mp-567318 1.702373
mp-1216592 2.490862
mp-676540 2.587463
mp-28230 2.419366
mp-2012894 2.950936
mp-1216816 4.715735
mp-30058 5.596872
mp-8348 6.577323
mp-29286 1.926207
mp-1208011 4.162917
mp-3267 2.005061
mp-27515 2.265934
mp-1199017 0.631203
mp-1105142 1.328438
mp-1105300 7.271859
mp-1208021 5.222123
mp-1190566 1.664247
mp-322 3.362840
mp-23144 0.920480
mp-1208033 132314289.239017
mp-560005 0.925005
mp-7038 3.309043
mp-5478 3.898634
mp-27552 1.264140
mp-1208131 3.001515
mp-676598 0.969518
mp-560133 0.873543
mp-27283 0.888774
mp-1208111 0.678934
mp-8249 2.368383
mp-510646 3.285049
mp-734337 4.628306
mp-13676 6.747523
mp-1190230 3.544935
mp-675283 15.382170
mp-540850 1.703855
mp-569287 1.755459
mp-1199029 5.761168
mp-696762 2.082073
mp-690711 2.838523
mp-643701 7.666520
mp-1216736 2.784838
mp-5915 0.169059
mp-557704 0.584963
mp-17542 6.535812
mp-22791 8858906.220341
mp-556744 2.969797
mp-22232 2.317774
mp-865274 1.125300
mp-22566 6.928314
mp-20042 4.329323
mp-1078621 7.671919
mp-1101250 11.294503
mp-1190524 2.176955
mp-1216588 5.450322
mp-998713 1.757718
mp-2767078 2.628654
mp-557583 3.473089
mp-1216779 3.200835
mp-1216612 164052352.277368
mp-1100996 4.683169
mp-505747 3.601194
mp-562480 2.616095
mp-1216567 4.664858
mp-572596 4.794025
mp-1216591 2.411153
mp-1216619 4.022984
mp-19985 3.887618
mp-1105440 5.335510
mp-605771 3.465520
mp-30032 5.307001
mp-28329 0.384978
mp-23197 25589388.337070
mp-22858 0.744900
mp-571102 822072.547144
mp-998758 0.625032
mp-998710 3.432841
mp-1105094 0.621758
mp-555199 2.345537
mp-1191338 38025433.158377
mp-1202157 0.908050
mp-1204377 1.121589
mp-27386 0.879043
mp-1208065 0.587594
mp-571582 0.992016
mp-628647 0.885019
mp-6096 1.661897
mp-626690 0.296956
mp-626647 0.709127
mp-24375 6.232830
mp-696189 2.400387
mp-1195442 2.929878
mp-3075 1.584884
mp-29288 1.070668
mp-998712 2.580485
mp-998711 2.640978
mp-998744 3.384300
mp-998743 2.008654
mp-2037716 12731897.198219
mp-998746 0.967449
mp-998153 2.662114
mp-3785 2.223044
mp-680555 1.608369
mp-756909 9.881336
mp-570306 0.445687
mp-1216587 12.321858
mp-570609 1.287952
mp-569348 0.692835
mp-1208025 7.580513
mp-1208039 8.540866
mp-720 1.486435
mp-558134 2.113896
mp-569129 2.737588
mp-1190539 3.578614
mp-2175 3.641116
mp-997042 2.830489
mp-1216750 4.001879
mp-1100994 2.845614
mp-21964 0.982544
mp-1100995 4.885354
mp-1217029 0.637765
mp-8800 1.754702
mp-13829 3.949027
mp-706518 1.363594
mp-755788 10.171319
mp-29738 3.669127
mp-27205 1.485147
mp-571079 1.561626
mp-569639 1.977404
mp-23167 2.865593
mp-27252 0.761579
mp-998759 1.240787
mp-1412222 6.895260
mp-28218 0.704466
mp-28219 0.536477
mp-11018 3.082474
mp-1208088 0.330138
mp-556745 1.583534
mp-1216754 1.543051
mp-23404 1.355003
mp-29798 40.156290
mp-731800 0.917314
mp-27398 1.060307
mp-568949 1.304056
mp-568560 2.171925
mp-22875 1214746.628404
mp-27438 2.758917
mp-29662 4.891648
mp-1216860 4.074550
mp-554310 3.525147
mp-556665 2.416800
mp-1216759 1.562584
mp-1216550 6.120341
mp-1100999 3.072935
mp-1189438 2.607935
mp-1208096 2.460636
mp-2903109 1.799588
mp-1194570 2.546407
mp-556592 4.943829
mp-1208190 2.043026
mp-29959 3.768818
mp-28809 5.008774
mp-28244 227299821.993050
mp-30548 12460768.970482
mp-1194874 9.845580
mp-29155 4.604015
mp-28368 1.740354
mp-4988 0.787534
mp-731920 2.667878
mp-1196547 0.268198
mp-28442 1.879002
mp-555911 12.262110
mp-5874 0.929331
mp-29238 0.864681
mp-1095594 0.986512
mp-1195701 0.803218
mp-27801 1.448125
mp-4762 1.559165
mp-1208132 2.361332
mp-676274 0.895342
mp-675989 0.769550
mp-1216824 1.023996
mp-647556 1.320332
mp-754164 6.096011
mp-8387 2.295695
mp-27228 1.794343
mp-28517 0.464842
mp-27938 0.428919
mp-28242 1934948.995625
mp-28518 0.635106
mp-674339 0.440875
mp-674395 0.959375
mp-23488 0.535566
mp-28920 53.935862
mp-28921 0.554805
mp-27220 1.067427
mp-1216976 2.231400
mp-1217392 1.322732
mp-1216735 1.989840
mp-1216608 0.907180
mp-1195546 1.005779
mp-541368 4.302158
mp-20740 0.707930
mp-3019 1.044761
mp-5818 0.647194
mp-9622 0.830803
mp-1208143 0.643724
mp-29303 2.244109
mp-28334 0.434611
mp-8479 1.900517
mp-1201442 3.857487
mp-2753 0.628334
mp-1189804 174143.082662
mp-29212 0.613064
mp-27684 1.744386
mp-27375 0.318447
mp-554919 1.257357
mp-1196396 0.791407
mp-17207 1.253078
mp-1208159 0.655633
mp-570339 0.603083
mp-1216569 1.042264
mp-1216585 0.921091
mp-23408 0.479406
mp-1025549 2.998084
mp-1179277 2.300027
mp-5513 10099949.527805
mp-29047 3.693750
mp-1192129 6.614827
mp-1216543 2.265997
mp-1208219 0.435782
mp-568020 0.368324
mp-674366 2.059320
mp-1133284 3.505802
mp-4876 0.888322
mp-8378 2.116521
mp-8393 2.462072
mp-23380 0.433195
mp-674359 0.676163
mp-30519 0.339664
mp-27451 0.492241
mp-614491 1.016030
mp-4160 3037227.136896
mp-16848 1.157930
mp-5709 1.938541
mp-675519 1.291505
mp-1216699 2.767810
mp-17217 0.175185
mp-556717 2.483733
mp-1203083 1.674887
mp-28432 0.622072
mp-555013 0.390778
mp-571219 0.486924
mp-980659 0.973388
mp-569203 0.489343
mp-29337 1.025655
mp-4584 1.176553
mp-542058 1.558464
mp-17823 2.413693
mp-1201566 0.815371
mp-7684 1.478114
mp-5704 766520.245438
mp-9791 1.825133
mp-559356 0.512799
mp-15573 1.809063
mp-1238924 2.497216
mp-1208210 2.383648
mp-28043 0.331226
mp-581376 1.329097
mp-583184 1.142082
mp-30532 0.633534
mp-583506 10.971894
mp-17172 1.349728
mp-19341 1.511874
mp-543028 0.170559
mp-558279 1.773186
mp-680731 1.054934
mp-29711 6255239.834333
mp-28662 0.562690
mp-29237 0.360412
mp-542623 2.758452
mp-1078676 2.573686
mp-10401 3.874204
mp-7499 1.942062
mp-28011 1.439234
mp-6023 5.910112
mp-14241 0.496609
mp-5033 0.314036
mp-1216595 3.399676
mp-4449 1.542378
mp-1080677 1.722654
mp-1208164 1187681.383553
mp-4112 0.552495
mp-30520 1.022974
mp-667 0.311345
mp-556516 0.563128
mp-2025375 0.862981
mp-1187792 0.321047
mp-1208181 0.527583
mp-27834 5.052082
mp-28805 1.613970
mp-13801 3.824404
mp-621092 1.905368
mp-755108 1.553417
mp-28394 1.129071
mp-9510 2.052124
mp-1194829 0.730843
mp-551470 1.314826
mp-1194963 3.581340
mp-27484 1.321343
mp-558755 3.024656
mp-18938 1.124763
mp-989555 3.889297
mp-1201686 4.507400
mp-569246 1.899467
mp-1190100 0.844408
mp-1188364 1.522027
mp-569675 1.556452
mp-29034 0.655406
mp-14242 1.210100
mp-7277 0.632234
mp-653561 1.350756
mp-540818 0.889518
mp-1216617 2.236740
mp-28584 0.607953
mp-558338 1.360410
mp-1216636 1.541269
mp-18240 2.487196
mp-1192902 1.354531
mp-16892 1.354364
mp-1193772 1.822258
mp-31230 1.677954
mp-1025299 1.602885
mp-570076 44070328.565850
mp-557251 1.735986
mp-2679737 242443007.989426
mp-543045 0.854645
mp-570443 1.391936
mp-1216579 2.879339
mp-559093 2.432990
mp-16183 1.668072
mp-29898 1.152074
mp-29012 0.653245
mp-1204480 1.939147
mp-553909 8531248.255559
mp-1199667 1.460490
mp-978990 1.130002
mp-29741 1.068987
mp-573974 0.443810
mp-23691 5.044113
mp-1120798 5.632712
mp-1120809 3.424756
mp-635713 13.168938
mp-1046592 37.578783
mp-14142 42.673472
mp-1078470 47.380657
mp-1016108 30.689094
mp-1403065 34.834327
mp-542737 22.803704
mp-532524 12.451263
mp-1101018 18.168394
mp-33631 23.105416
mp-1042969 7.024759
mp-557950 9.216978
mp-550998 10.633707
mp-550469 12.529555
mp-1101073 4.107872
mp-1084840 5.786289
mp-752445 6.524025
mp-773510 15.995531
mp-1044267 31.822627
mp-558747 5.190362
mp-1542940 5.569406
mp-1101020 1.264312
mp-10402 8.274005
mp-1216797 8.802194
mp-17986 2.546203
mp-17020 4.556029
mp-1216939 4.811413
mp-1043738 9.801403
mp-5214 1.982597
mp-961682 11515.800751
mp-30847 14.965079
mp-773864 47.713944
mp-1216649 55.788443
mp-753048 26.287998
mp-754246 15.307635
mp-766163 11.985401
mp-505113 4.974205
mp-961706 30.544605
mp-760599 15.897052
mp-1094028 5.385077
mp-1043703 15.745837
mp-554944 23.980610
mp-505270 15.838753
mp-561355 2.646571
mp-560517 2.430869
mp-554370 3.729889
mp-9920 104286732.566707
mp-1062030 54.350496
mp-19845 24.843921
mp-1106215 3.978886
mp-674350 27930419.295499
mp-25436 55.420227
mp-1541018 60.929735
mp-989613 57.247624
mp-984604 23.213763
mp-754297 42.781283
mp-554704 35.176929
mp-27664 6.645864
mp-1191155 7.051587
mp-761041 22.739413
mp-26630 57.267106
mp-1200136 12.516849
mp-1203568 5.332167
mp-1195807 9.398043
mp-9173 3.551919
mp-849533 28.885087
mp-777129 7.132912
mp-775938 28.824331
mp-766454 61.401786
mp-756655 26.572474
mp-754769 27.503302
mp-754672 19.742441
mp-554278 27.005787
mp-430 33.401588
mp-390 100.182586
mp-34688 58.022662
mp-2739239 379868236.577267
mp-2657 41.555321
mp-2420244 21.433907
mp-1840 41.382800
mp-1439 48.880298
mp-1400963 3980730071.384308
mp-1201727 13.890210
mp-1101022 31.831527
mp-1041565 55.915064
mp-924130 24.267991
mp-1216909 5.267809
mp-1216833 9.981023
mp-1216937 19.759501
mp-1216838 9.906876
mp-29699 10.240970
mp-1216787 20.855395
mp-759307 12.561701
mp-758243 20.765584
mp-1217062 28581740.482013
mp-1216971 4058036.613694
mp-1216863 5.564838
mp-1216832 61415447.633758
mp-27850 34.817692
mp-505177 10.679407
mp-1071956 69.541945
mp-541013 1.494549
mp-23264 1.506934
mp-1205304 10.513149
mp-696590 36.609031
mp-505139 23.928978
mp-574169 2.403687
mp-1105715 2.554630
mp-1008680 16.308386
mp-780260 34.283429
mp-760501 28.166935
mp-752733 23.142085
mp-1101038 15.966572
mp-961673 41.209055
mp-19963 34.146168
mp-28974 3.062721
mp-1101433 9.960995
mp-5967 1916303.669224
mp-30092 1.153853
mp-20940 21.763594
mp-14550 23.767214
mp-13641 20.757345
mp-623024 8.706687
mp-27849 15.888473
mp-569814 0.322993
mp-27634 1.738449
mp-1208225 4.268939
mp-773887 4.569669
mp-755121 3.823756
mp-752676 7.375652
mp-1043764 12.743628
mp-1201630 4.467249
mp-17196 2.327404
mp-998980 61.782860
mp-4930 54.827822
mp-1101043 36.166200
mp-29160 5.472497
mp-1194095 2.075593
mp-761148 30.316414
mp-752989 16.895368
mp-761118 17.688047
mp-1191976 25.741983
mp-28913 7.496566
mp-757480 0.105411
mp-540598 110.248847
mp-766168 24.868721
mp-558135 4.656373
mp-1105287 17.451325
mp-554218 22.127314
mp-559154 4.456528
mp-28962 10.429052
mp-37995 31.869842
mp-1385787 31.959191
mp-1042495 23.589803
mp-1217292 8.298554
mp-774922 7.108217
mp-765970 10.309688
mp-1217186 6.755668
mp-774763 8.559495
mp-504427 16.990859
mp-775198 18.028943
mp-849335 46.631122
mp-755054 32.490016
mp-755047 39.885300
mp-754790 37.783080
mp-626566 22.443638
mp-626558 399.712353
mp-626550 25.369317
mp-626547 8.851799
mp-2216729 20.305448
mp-1190804 1075140.888699
mp-774416 7.350030
mp-1217217 7.667411
mp-768296 1.024163
mp-759737 16.097834
mp-723064 21086123.768830
mp-622198 2.842305
mp-558277 5.204506
mp-23427 5.347568
mp-23335 10.966463
mp-1179025 8.772857
mp-1120808 3.373224
mp-1042941 20.151242
mp-1324916 25.651276
mp-1120807 4.507248
mp-1217446 2.767755
mp-757375 11.910472
mp-1217219 8.960965
mp-771652 6.096286
mp-1044823 11.725838
mp-703342 26.049327
mp-849331 29.711863
mp-776387 16.759398
mp-776361 30.796469
mp-776336 28.487301
mp-776334 29.512524
mp-776313 27.615163
mp-776280 27.495439
mp-776278 30.142686
mp-776229 23.088619
mp-775829 29.073574
mp-775821 17.777494
mp-775820 25.872549
mp-775803 21.519591
mp-772797 17.836163
mp-849246 19.984646
mp-559482 7.981269
mp-1200889 4.153492
mp-540940 0.673420
mp-14441 1.155064
mp-694085 1.225813
mp-540939 0.600755
mp-18288 4.898058
mp-766391 10.550039
mp-25301 48.923948
mp-29260 20.464726
mp-775149 12.861922
mp-772410 10.929815
mp-672127 6.704521
mp-13666 17.431655
mp-766396 17.983233
mp-752705 12.678164
mp-540258 20.484535
mp-553991 34.307175
mp-29091 23.103120
mp-28481 1.401561
mp-23494 0.871615
mp-557833 1.670564
mp-29062 13.019420
mp-1202658 5.050905
mp-1217519 3.913786
mp-1217362 3.056154
mp-1195998 7.938219
mp-1192586 3.269864
mp-1102015 2.623303
mp-29030 1.488306
mp-5274 18.324480
mp-4733 16.786646
mp-1195400 3.030707
mp-3718 13.789826
mp-1025522 3.815343
mp-1195554 3.123941
mp-1187536 8.729274
mp-1105961 6.352897
mp-28611 6.025742
mp-19886 8.161954
mp-28815 2.293267
mp-7651 8.591485
mp-5836 11.752230
mp-7950 5.177549
mp-1079673 2.179265
mp-560863 4.144534
mp-7951 4.920063
mp-10623 11388443.035230
mp-8136 10.621608
mp-505148 1.938560
mp-1217396 2.570894
mp-5156 6.170226
mp-22786 17.261625
mp-643 17.510162
mp-859120 7.327463
mp-862893 10.288881
mp-757953 20.302726
mp-1217373 13.250017
mp-28065 3.987166
mp-28067 5.566858
mp-27697 1.190057
mp-1204724 2.533906
mp-1208149 6.191152
mp-1202150 8.042950
mp-1203348 5.233422
mp-1204445 10.632201
mp-9756 7.505122
mp-4790 11.782674
mp-1208148 2.462569
mp-862671 4.371409
mp-31034 4.478258
mp-567431 6.513566
mp-23215 4.858128
mp-561023 5.824693
mp-570229 3.028278
mp-23160 3.345358
mp-28641 33358269.281044
mp-28167 1.821751
mp-28168 1.460171
mp-1217448 8.321113
mp-1194755 3.965901
mp-552 2.993906
mp-1347 4.304326
mp-23270 1.312209
mp-467 5.201235
mp-382 4.752867
mp-7523 12.899599
mp-9275 4.853489
mp-29368 4.111758
mp-7768 9.905221
mp-2392 2.776156
mp-7769 12.690846
mp-1666 5.566204
mp-1217271 14.163987
mp-556017 8.604073
mp-1019323 8.615226
mp-6698 10.343705
mp-1204611 6.228492
mp-29890 8.236789
mp-1217281 11.921935
mp-677238 3.985154
mp-541285 1.310674
mp-542180 2.795688
mp-1195570 3.519339
mp-14249 9.813044
mp-17364 3.941622
mp-9619 16.768994
mp-9581 15.490445
mp-1194365 19.999344
mp-1028749 3.448859
mp-1028589 7.927381
mp-1028459 3.650795
mp-1028456 7.890772
mp-1023943 12.089646
mp-757056 34.101334
mp-1388058 25.372401
mp-1217319 8.221523
mp-1386832 18.393675
mp-1028731 8.352091
mp-1028762 6.180450
mp-1539101 6.176373
mp-29299 7.159079
mp-1217269 5.969389
mp-1217322 0.504745
mp-672186 1.193541
mp-1195479 3.639378
mp-683875 2.426785
mp-1201162 3.265151
mp-1217287 20620116.702358
mp-573321 3.300807
mp-22945 6.151467
mp-2213515 2.031963
